gene,length
E9PG29,2387
P20963,164
Q8IXQ5,586
A8K9Q8,415
P42224,750
Q5STV4,381
Q5STV3,205
Q99781,433
Q8NEZ4,4911
Q8N1E6,418
P42226,847
B7Z9F1,504
Q68J44,220
F5H401,401
B3KT62,773
Q8NHS3,518
Q8NHS0,232
Q8NHS7,1949
B7Z670,1308
Q13574,1117
Q13576,1575
Q13571,290
O95707,220
Q13573,571
Q13572,444
P47872,440
E9PET3,511
P47871,477
B2RAE3,589
Q8NE70,1139
Q9BWM5,594
F5H5T0,1356
Q3MIX3,580
O00230,122
O00231,422
O00232,456
O00233,223
P05023,1023
A8K003,262
O00238,502
P05026,303
Q8NH43,312
Q9NV23,265
B3KVD0,1104
P01912,296
P01911,296
B3KVD4,1013
F8WAJ5,817
B4DFM4,310
P48668,564
Q53ZR1,1212
Q9UMW8,372
Q8TC59,973
Q9BYJ4,488
B4DK30,972
B1AM93,172
B2R7M4,363
B4DN25,494
Q96AP7,390
Q05C57,506
P31040,664
Q59GF1,1241
P31512,558
P18440,617
Q96EQ8,232
O15287,622
Q6IBB3,98
Q49AD3,953
B7Z200,841
B4DSM8,853
O95372,231
O95371,312
B3KNZ9,508
Q5JP69,752
O95376,493
Q9HAW9,530
Q53G02,113
Q9Y653,693
P61619,482
P04156,285
Q4KMX6,599
Q86UD3,253
Q12959,904
Q9C075,422
B4E3H2,609
Q6WRX3,759
Q12950,494
Q12951,378
Q12952,345
P51841,1108
P62851,125
Q9UIE0,474
P18621,184
Q96JH7,1222
P18627,525
P62854,115
P62857,121
Q9UIE6,530
B7ZA00,358
P25874,307
B7ZA03,913
Q86WV6,379
P51805,1871
E5KP28,549
P51800,687
P51801,687
B2RC01,323
P09210,222
P09211,210
Q92888,948
P30837,517
E5KP27,549
E5KP26,549
E5KP25,549
Q6PEG1,453
Q8TAA3,256
Q8NH41,348
Q9Y6X3,613
Q9Y6X2,628
Q8NH40,331
Q8TAA9,524
Q5R352,52
Q14D71,655
A8K6Q8,760
A2AB19,473
P57678,1058
P02792,191
P02794,232
B4E359,460
P53778,367
P53779,464
D1MER9,560
P04085,234
Q9UKW4,875
O95954,581
P46459,744
P01266,2768
P35613,385
P00790,388
P35346,364
Q9H207,321
P00797,406
Q86TJ5,538
Q9Y227,616
Q9Y275,285
P35348,572
O76094,671
C9JLZ0,1147
Q7Z6D5,789
O76093,207
F1DAM3,375
Q6P1N1,537
Q6P1N2,727
O76099,320
B7Z5U6,399
F1DAM5,330
Q4VBN9,338
P32969,192
A5YM40,412
P28300,417
E1CEI4,637
A5YM48,1274
Q8WW81,328
Q6UXE8,466
Q92551,441
Q8N1N0,589
Q5JT25,222
Q9NYG5,84
Q92558,559
Q53XS4,624
Q9HBI0,331
B5BUA4,561
Q9BQ51,273
C9J9D8,408
P30838,512
Q5JSJ4,861
E9PBM1,1038
Q6IBB5,70
Q6IBB7,89
Q9HAW7,530
Q53XS5,464
C9JJD1,533
Q53Y49,763
P28161,237
P51884,338
Q53Y41,480
Q53Y44,140
Q7LBC6,1761
Q14442,188
P25490,414
P63027,118
P14625,803
Q8NET6,341
Q53SE7,515
P14621,99
Q8NET8,791
Q9BRI2,620
Q6I9Y2,204
E9PE32,4377
Q9UH90,709
Q9UH92,298
Q8N109,375
Q8N100,152
O95630,424
O95573,720
Q8N2W9,510
Q96BQ3,446
Q8WUM4,873
Q8WUM5,1058
B4DPT8,453
Q8WUM0,1156
Q2TNI1,178
Q99567,741
B4DET4,1264
E9PCI3,561
A0JBR2,806
Q59FS6,490
Q9UGM1,479
Q16678,543
Q96HF1,295
Q9BZC7,2466
Q0P5W4,329
B2R8J2,584
Q5TCH4,519
A8BWC9,791
Q9UPR3,1016
Q8TD19,979
Q9Y6A2,500
A8BWC1,791
B4DV57,266
B4DI02,199
Q9NX46,363
Q9NX47,278
P38936,164
Q4JGY0,179
G0LNT9,773
P07305,194
P07306,291
A6NH73,160
P10966,210
Q05DG0,1441
Q2M1H9,592
Q16676,465
Q06418,890
Q14863,301
B7Z2F3,329
B2RDX7,540
Q6P991,605
P10636,758
Q06413,483
P10632,490
Q9HC98,313
B7Z1F6,490
Q5T6U8,107
P16499,860
P49190,550
Q9HD67,2058
Q9HC96,672
Q9HC97,309
Q14CN4,511
O14718,337
B7Z1F5,490
P0CI25,452
P15289,509
A6NNE9,402
O14717,391
P62081,194
Q96F82,861
P50458,406
Q96F86,508
P50454,418
Q548T3,508
Q6FGA0,114
Q8NGA0,311
Q96A32,169
Q96L21,214
P50453,376
Q9NR64,748
E9PGU7,913
B4DHA3,674
E9PGU1,1070
Q8NF37,534
Q9H0B6,622
Q9H0C7,470
Q5T4W8,390
Q53YL2,370
Q96AY3,582
Q6GZ83,357
Q96AY5,1205
B7ZAU4,1380
Q96TB0,518
B7ZAU2,1019
Q5SU16,444
O43586,416
Q9UKU0,697
Q9ULC3,237
B7WPN2,868
Q96N83,560
P34931,641
A4D275,372
P51149,207
P51148,249
O60595,253
Q9Y2S0,133
A6PVM7,660
Q9Y2S2,319
Q1RMC1,1885
Q5T7Q0,397
A4GXA9,379
Q8N8T3,243
A8K496,452
B0QYK1,661
O60841,1220
O60840,1977
P30050,165
A8K2Z0,595
P11940,636
Q96EG6,619
B7Z290,771
O43365,443
F1D8N9,633
Q96EG1,525
F1D8N7,461
F1D8N6,609
F1D8N5,920
O14975,620
F1D8N3,530
Q59GL1,623
F1D8N1,466
P40238,635
B2R986,337
F8W8Q9,355
Q9UN42,357
P13612,1032
P13611,3396
A0ZT99,358
Q9Y3M9,751
Q12887,443
Q8N3Z6,543
Q9Y463,629
Q86W47,210
B4DNW6,1032
Q8NBG6,268
Q9Y466,422
Q29VG3,240
A8KAA0,660
B4E1W8,2233
F5GYU7,2569
F5GYU4,847
B4E1W6,445
A8K270,1275
Q12884,760
A5D8V6,355
Q15011,391
Q15012,233
A7MCY6,615
O00555,2512
Q6IB54,119
Q13217,504
P45974,858
O15143,372
O15144,300
O15145,178
O15146,869
Q9NS75,346
P09683,121
P09681,153
E9PCI1,423
Q8NGK9,328
Q5T7J1,478
Q14C66,824
Q9GZP9,239
A8K8P8,575
Q8NGK0,314
Q8NGK3,314
Q8NGK2,314
Q8NGK5,317
Q8NGK4,314
Q9Y4I6,1015
Q8NGK6,324
Q8N370,569
Q8TF62,1192
B4E2V4,241
P46776,148
B7ZKU3,589
Q8WVA9,912
Q03828,476
E9PCI9,419
P21741,156
Q92769,488
Q8IY40,980
Q8IY47,623
B4DFR5,535
Q92949,421
B4DFR7,332
Q92947,438
Q92945,711
O75330,724
P78527,4128
Q86U44,580
Q92764,455
C6ZRJ9,619
C6ZRJ8,619
P37231,505
P32754,393
E7EVZ4,368
E9PFN7,752
E9PFN0,526
Q02413,1049
Q8IZV5,341
Q5U7D4,433
Q8N7V9,331
Q01469,135
Q9P109,453
Q8N4S3,913
P15918,1043
Q05CP8,474
B3KSS9,892
Q6UWV6,458
Q6PCE3,622
Q6PCE2,276
B3KSS6,769
P10398,609
F5H2P6,484
P04141,144
Q5U003,355
Q8N6G7,491
P16930,419
Q9H093,628
O43172,522
O43173,380
A6NFM2,346
O43174,497
O43175,533
Q9Y3E7,222
Q9UBM4,332
P63000,211
Q8N6U8,549
P62508,470
Q96LW1,612
Q7RTS7,543
B4DS33,951
Q14050,684
D4Q8H0,800
Q14055,689
Q6ZWL3,525
Q9Y6R0,609
P35408,488
B2R693,924
B2R692,196
B2R694,732
Q9HCU0,757
Q9P0Z9,390
Q4G0W2,176
A8K3E0,373
Q59G45,465
Q59G47,508
O14965,403
O14964,777
O14967,610
O14966,203
A6NF89,314
O43395,683
O43390,637
Q2TAA5,492
P09874,1014
P09871,688
Q6YFQ2,88
Q8N5I4,330
O75019,489
Q9H2C8,321
Q4F7X0,1251
Q9BUQ0,557
Q3ZTS9,222
Q9HCT0,170
Q5TDH0,399
Q8IWU9,496
Q0VAQ6,355
Q8IWU2,1503
P26006,1051
Q3KPF8,434
Q6PIU5,281
Q96PQ7,789
Q96PQ6,595
B4E0H3,638
A6ND61,377
Q6PIU2,448
Q5VX03,479
B3KUL0,370
P33765,318
Q15654,476
B3KUL8,520
Q15652,2540
Q15653,356
Q15651,99
O95498,520
Q13435,895
B4DTU7,923
O95490,1474
O95497,513
B4DTU0,583
P63279,184
E9PG07,500
B4DYW1,1220
P11117,423
Q5STP9,537
Q63HJ8,492
Q92879,514
Q5STP1,260
A6NJT0,531
A8MT30,3177
Q13557,533
P41567,113
Q13555,558
Q13554,666
O95721,258
Q92876,244
Q96GD4,344
Q96GD0,296
Q96GD3,660
B4DGU1,904
Q9UNA3,340
Q6P520,419
B4E292,389
B4DGU9,761
E9PFQ6,3177
E9PEV2,682
E9PEV1,1079
Q3SY69,923
P37059,387
P37058,310
F5H5R8,617
P50151,68
P50150,75
Q9UQB8,552
Q9UQB9,309
Q13882,451
Q13885,445
Q6ZN33,555
Q13887,457
Q13886,244
Q13889,308
Q13888,395
Q06889,387
Q9NQ87,328
P30203,668
Q9NQ84,442
P51798,812
B4DK12,979
Q01814,1243
P51795,746
P48643,541
P51790,818
P48645,174
P51793,760
Q6IEG0,339
A8K9S7,982
Q9NV72,531
Q53XL0,200
Q9UQ72,426
Q96AV7,529
Q13404,147
P18428,481
Q9UNK0,236
Q9UK67,624
A8K7V4,179
Q5T0T0,455
Q12933,501
Q5JZ06,520
Q12931,704
Q29974,296
Q7Z2X8,535
Q12934,665
Q9BV23,337
Q53G26,480
O75077,832
B2R5U3,534
Q9Y672,509
Q9Y673,324
Q68DN3,923
Q9C019,465
A8K7I4,914
F8VWM3,458
Q9NY47,1153
Q6IF82,311
P08572,1712
Q9UBB9,837
P62879,340
B0ZBE2,485
B0ZBE0,572
P62873,340
Q9UIG0,1483
P62877,108
Q7Z4G4,463
P62875,67
Q1XBE0,180
A0PJE2,317
B2RC66,169
O75610,366
C9IYG0,261
O60476,641
Q9Y6Z7,277
O60479,287
Q9P1P5,351
Q92963,894
A8K6S9,1025
B4E332,366
Q8NGU9,434
D1CS56,1032
B4E338,606
Q5R370,228
D1CS53,839
Q53Z07,192
P78356,416
Q2YHE5,207
B7Z883,1048
Q7GXZ4,98
O95931,251
O95932,706
O95935,607
P09093,270
O95936,705
Q00536,601
P14406,115
P35367,487
Q8WYK2,163
A8K4I2,213
P27986,724
P27987,946
Q4VBP1,466
P27635,230
A6NP74,425
Q7GXZ2,603
Q9NRS4,437
P28360,297
Q56NI9,601
Q9P2H5,1018
D3DU85,372
Q8WZ48,773
P10144,247
B7Z1Y0,499
O75223,188
P24723,683
P43628,349
P43627,348
P43626,374
P49281,568
P49286,362
Q0VGE8,651
Q6ZMY9,492
E7EMP9,1374
Q53FW5,532
Q6ICP4,191
Q5MAI5,379
Q495T6,779
Q53Y25,820
Q6IBD6,104
P01243,256
P01242,256
P01241,245
Q6PHR2,483
P06213,1382
Q96QV6,131
Q8N742,348
Q8N743,410
Q96SE7,840
Q8N428,558
Q8WU09,487
Q8WU08,407
Q8N1L9,274
Q8TB76,584
E9PE50,1473
E9PE51,186
Q7L2Y5,932
P14649,208
Q8NEV5,434
Q6AW86,544
E9PRB2,119
P05549,439
F8VPJ2,1826
Q8N127,324
Q8N122,1335
P32322,346
Q4VAP7,698
P32320,146
P32321,178
P05546,499
P26583,209
Q59ES3,541
Q8N423,614
Q9BT43,218
P0CG23,659
B7Z467,684
Q52LU8,244
Q8IV22,533
Q6FGM0,368
B4DEV4,916
Q8IW41,473
Q9HAW8,530
Q3KRG8,526
P22079,712
Q9NYN1,266
Q6IEZ7,315
P62306,127
Q9UPE1,634
B3KQP5,378
Q9UEC0,541
P60468,96
Q8IXJ9,1541
P11586,1020
F4ZW62,390
Q8NDH3,523
Q8IXJ6,389
P33032,325
P21918,477
P38919,411
Q53R19,300
E9PFS5,1278
P21912,280
B4DI26,276
P21917,467
G0LNV0,773
Q16352,499
Q2M1J6,496
P62318,126
P12724,160
P07360,202
Q14CN2,919
P62312,80
P62310,102
Q9UQ53,563
P56880,219
Q13541,118
B3KSN2,408
Q9HD40,501
Q8NI29,283
Q9HD43,1115
Q49A02,1445
Q8NI27,1593
Q5SXY3,502
O14734,319
O14735,213
O14730,519
O14732,288
A8K5Z0,393
Q9NSP4,180
P22466,178
Q13547,482
P22460,613
Q96IN1,599
Q5QJU3,275
Q9H2G2,1235
Q5T9P3,2511
Q14CL3,989
G0Z349,467
P40394,394
Q07699,218
P01133,1207
Q8NCM2,988
B4DY28,193
Q9NR45,359
Q9NR46,404
B4DHG6,790
Q9HBU1,254
B4DY22,500
Q8NCM8,4307
P49238,363
Q9HBU6,452
P29508,390
P84098,196
Q6IA69,706
Q9NUJ1,306
P84095,191
Q9UJY4,613
B3KX11,545
Q15466,257
P34913,572
Q9P2U7,560
B3KX19,972
Q96KP4,475
P49703,201
A1A4S6,1957
Q03113,381
Q9ULS6,477
Q9BRR8,931
Q96LA9,322
Q9HAH1,456
P13987,130
P13984,249
Q9UMR7,237
B2LYG3,304
Q6ISP9,306
P29803,388
Q6Q3G8,411
P55316,489
Q69FE3,460
P55317,472
Q6FIB4,303
B0QYM8,397
Q96J01,351
Q96NS5,453
Q96EE3,360
F5H5U9,1503
Q8TCB7,284
F5H670,947
P25116,425
Q762B6,1500
Q9P0G3,267
P08912,532
P08913,450
Q9Y4G6,2542
P13671,934
P13674,534
Q13459,2157
Q8N436,756
P02458,1487
P02452,1464
Q9NVX7,518
O00571,662
O00570,391
Q8N2K0,398
Q15077,328
O00574,342
Q9H900,591
Q15078,307
Q9ULD8,1083
Q69YH0,546
B3KRQ7,721
B4DWR4,639
Q59FD4,952
O95238,335
O95239,1232
O95237,230
O95235,890
Q9UM07,663
P51161,128
P51160,858
P51164,291
Q9BTX6,1114
O15123,496
O15120,279
O15121,323
O15125,138
Q9NSA1,209
P32519,619
Q8TE12,382
A8K8V0,405
A6NGS0,292
Q7KZX8,636
A8MY36,1278
P24539,256
P21728,446
Q9Y336,463
Q9UBK8,725
Q9Y330,459
Q9Y333,95
Q08477,520
P24530,442
Q92922,1105
P24534,225
F5HB82,515
Q6H2H3,374
Q6H2H2,374
Q9UKB3,198
Q58HT5,328
Q96AI9,676
D7F7N5,483
Q04695,432
Q9P121,355
Q8N4Q7,668
Q71QC5,463
P00326,375
P00325,375
Q71QC6,463
Q96ES6,412
P35790,457
Q8IZ08,494
Q8IZ09,352
Q86XU0,584
Q8NGI2,321
Q8TCB6,317
Q86XU3,458
Q8NGI7,309
Q8IYM9,498
B4DLC7,851
B2R506,109
Q8NGI9,324
Q8NGI8,311
P43155,626
B7ZLW3,1036
Q8N6W0,485
A2RUN4,620
Q15928,474
O43157,2135
O43150,1006
O43623,268
B3KXI2,765
Q6ZQV4,381
Q5VVD0,178
B3KS82,779
Q9H3Y6,488
A8K6H6,1187
P42702,1097
P42701,662
Q9H9J7,645
Q8TAX7,377
Q8TAX8,160
Q03112,1230
Q542Y6,189
Q499H0,1017
Q9BSM1,259
Q9GZU5,481
O14949,82
O14948,347
Q9GZU1,580
O14944,169
A8MPV8,168
B3KM24,1099
B7Z3X5,428
P28328,305
Q2TAC6,998
B7Z3X9,973
Q6MZK8,3396
B7Z5L0,398
P22736,652
Q7Z4J6,425
Q6P152,3359
Q13188,519
Q9ULC6,663
O60258,216
O60259,260
Q9H9B1,1298
Q8IWW8,467
Q8TEQ8,1089
Q6T311,187
Q6T310,242
Q4LE35,1200
Q4LE34,1143
Q53SH4,482
P34932,840
C9JLE3,603
Q4LE33,2233
P35498,2009
B3KWQ6,470
F5GWS1,604
P61326,146
Q1RMC7,1655
A6ND01,250
P61328,243
Q13454,348
Q9H9J4,1350
Q15678,1187
Q49MG5,647
Q96E88,650
O75554,376
Q15672,202
Q96P66,508
P98194,973
P11137,1827
P63252,427
P59510,1910
Q13451,457
P98198,1209
A2A284,1412
Q9NYB9,513
Q05066,204
E9PG60,1160
C9J183,261
Q9BRD0,619
P15509,434
Q8TEL6,797
Q9NZP5,309
Q96T25,663
Q19AB5,1439
B7Z4F5,452
Q13535,2644
Q1RMC8,1655
B7Z4F1,454
B4DRM2,513
Q4ACX1,293
P13866,669
B7Z9B1,713
P13861,404
B3LEP4,316
P11245,864
P48729,337
P48728,403
Q9NRC6,3674
E9PEH9,780
P31937,336
P31930,480
Q3SY84,523
E7EX19,724
Q9BSJ1,452
Q15906,375
D7RWZ3,980
Q96BH1,459
Q7Z3C0,671
Q9UQD0,1980
A8MTJ3,354
Q9C035,493
O43684,328
P33260,490
P33261,490
Q9UBT2,640
Q6ZN14,1103
Q6ZN16,1313
P00966,412
Q05CP7,134
Q15907,218
B4DUS6,458
P19835,753
P68431,136
Q9BYV7,579
Q9BYV6,548
Q15413,4870
B2R7I9,203
Q9NV55,493
Q9BYV2,358
Q14982,354
Q9BYV9,841
P19838,968
D0E2W4,371
Q8TBM8,379
P12111,3177
P12110,1019
Q6FHU2,254
A4UHR0,781
Q15904,470
A8K0C0,198
B3KNF6,482
Q12947,444
Q96AT9,228
Q86Y97,462
Q86UE8,772
B4DSI9,1624
P18405,259
Q86VV3,522
Q9UBL9,471
Q9UMR3,447
A1YPR0,619
B7Z240,896
Q7Z364,536
P55795,449
C9JFD3,2525
Q9C037,500
Q12918,225
Q9NXK8,326
Q5D862,2391
Q12913,1337
Q9UBD3,114
P19256,250
Q9UBD5,711
Q9H7Z7,377
Q8WUA2,492
Q59GL5,916
Q9UBD9,225
Q9H173,468
F5H5P9,224
P03915,603
F1D8N4,778
Q96T23,1441
P09529,407
B4DJB6,481
B5TJL4,543
A2RRE3,281
Q7Z4F3,178
Q12948,555
B4DJB8,273
B5TJL9,309
B5TJL8,408
Q548T9,337
Q6VVX0,501
B4E3I2,1560
O60412,319
P07585,359
Q8TAE7,519
A8K015,285
Q6ZPA8,204
B4E315,376
B7Z3E1,771
Q8WYM6,181
Q86TN4,255
B7Z3E6,1932
Q9H1J7,359
Q9H1J5,369
Q9H1J1,476
B3KPP5,377
Q53ES5,551
Q53ES7,626
Q9Y4B4,1467
B4DHX9,253
Q8NFX7,210
B2RNV3,1132
Q86TU3,304
P20648,1035
Q14BM2,1308
Q8WVV5,523
P14210,728
P20645,277
A8K4G3,526
A8K4G2,635
P14174,560
Q9P2J5,1176
Q9P2J8,865
Q9P2J9,529
P28340,1133
P28347,426
Q92598,860
Q9H4Y5,243
P53602,400
B7Z8A6,1261
Q6FGC6,344
Q92592,287
Q92593,287
Q9Y4B6,1507
P08697,491
P30876,1174
Q6IBF9,228
P08123,1367
Q8N726,173
Q6IQ47,1356
E9PBI0,510
Q53Y06,226
P20393,614
P05423,398
Q53Y01,73
P20396,242
Q9NYS7,421
P06239,536
Q96CY7,433
P42773,168
Q59GW0,943
Q59GW3,380
O95918,312
Q59GW7,340
Q96QT4,1865
Q2TU73,456
B2R717,334
Q5Y7A9,269
A9XTE5,178
B1AME3,242
Q643R3,524
Q6FI58,759
Q9H7U2,792
P67775,309
Q07108,199
Q8TB52,745
P32302,372
B2RU06,1624
Q99616,98
Q9UPM8,1137
Q99615,494
Q99612,283
Q8TEA6,380
Q99611,448
Q01094,437
Q6PI48,645
D6MXU3,141
Q9UMX1,484
P52738,457
F5H7K4,448
Q5Y7A1,338
P52736,654
P51817,358
Q9UL51,889
B3KRJ9,514
B7Z400,771
Q3B8N1,355
O15484,680
A1L4F9,912
B7Z409,500
O15488,501
Q86X09,299
Q92896,1192
B4DPX7,487
E9PCE8,493
Q9NYL2,800
Q9NYL5,469
Q9NYL4,201
F5GXR7,657
Q9NYL9,352
F5GXR5,591
F5GXR2,491
P53667,677
Q969M7,185
Q9NP56,586
A6NM28,416
Q96RJ3,184
Q96RJ0,339
Q969M1,308
Q14155,803
Q14152,1382
P21281,511
P21283,382
Q05CP4,551
P02786,760
P36021,613
Q9Y5J3,304
Q04743,252
P16109,830
P19338,710
O43451,2754
E9PFU1,873
Q13237,762
P19622,333
P19623,302
P16104,143
A8W477,713
A8W476,713
P04921,128
P04920,1241
P62330,175
P62333,389
B4DSY6,516
Q4ZG40,520
Q8WUI4,1011
Q96S53,571
Q4TTY5,435
Q52WX2,424
Q9UD71,215
Q95HC2,403
A4D1T5,105
B4E3G6,449
O60449,1722
Q9BZ95,1437
O94804,968
Q9UDY4,337
P41134,155
Q9UDY6,481
Q8WXQ8,436
P58173,313
B4DWB7,201
P58170,312
Q75MH2,252
Q9UDY8,824
Q96L93,1317
Q96A72,148
Q96A70,460
Q17RR3,467
P36537,528
Q14642,412
Q8IXL1,431
F5H8B1,407
Q8WTZ1,834
Q9NWB6,273
P30273,112
Q9NR28,239
Q9UBT5,1446
P39880,1505
Q53EL4,609
Q9NR23,364
Q86Y38,959
P30279,289
E9PAU8,567
P51511,669
Q96KR1,1074
P07550,413
B3KX39,1982
F5H389,113
P13473,411
Q9NZB8,636
Q8N4N8,673
P49720,205
F5H383,425
Q9P2W1,217
Q9P2W7,347
Q99456,494
B3KSF4,724
P60866,142
Q9BV20,369
Q1L6K6,613
Q03135,178
B4DQZ7,1341
Q06323,250
P04637,393
Q9UKT9,509
O60885,1362
P11908,318
Q07326,219
O60880,128
O60883,481
O60882,562
Q3MJ16,868
P50583,147
Q8N8P2,602
Q76MJ5,926
Q6FGI7,79
Q9P2E9,1540
P06753,284
P06756,1048
Q99459,802
Q9BUB5,465
Q8NGK1,321
Q9Y6G9,523
Q9HBW0,351
Q9BUB1,404
Q9Y4I1,1880
B7Z6C2,562
Q9HBW9,690
Q00994,111
B7Z6C4,210
Q2XQU9,279
Q6QEF7,916
A8MUN4,226
Q9H8X2,491
A8K987,222
Q8WUW1,75
Q9UKT4,447
F5GYQ8,660
Q9UNN8,238
B4E1K3,203
Q63HQ9,836
B2RTT4,1341
Q96H22,353
Q15058,1648
Q15059,726
Q96K62,511
Q15054,466
Q15057,778
O00591,440
O00590,384
Q15052,776
O00592,560
O15105,426
Q05BV8,1522
Q9H7C1,1544
Q9H7C4,482
Q96R30,315
Q05BV1,1197
Q96EZ8,462
Q8WWW0,418
Q53F85,740
B4DXP0,891
Q9BTZ2,278
Q8NHJ6,448
B4E2Z7,384
Q9NQ25,335
B4E2Z5,399
Q5T942,677
E5KN15,286
Q93050,838
B4E105,780
Q684M0,428
B4E103,334
P31327,1500
P62937,165
A3R0T8,219
P31321,381
Q92903,543
Q92901,407
Q92900,1129
P24557,580
Q92905,334
Q86U86,1689
Q92908,595
P21709,976
A0AVP6,139
Q70EK9,711
Q93077,130
Q9Y315,318
B2RBW0,663
B4DE14,372
B9EJH3,312
Q8N4W3,207
E5KND5,751
Q59HH7,633
Q59HH3,1010
Q9Y385,318
B1AVQ5,1255
P43897,325
B4DE10,518
P26951,378
P15954,63
Q8IYS5,282
Q8IYS3,454
Q7Z6A9,289
Q14232,305
Q6P2Q9,2335
Q38L21,352
B4DLA9,166
Q93079,126
A8K8T3,882
Q8NGG5,319
Q8NGG4,311
Q8NGG7,326
Q8NGG6,310
P08590,195
B4DLA6,863
Q8NGG3,340
Q8NGG2,359
O43609,319
B3KXK0,818
P53582,386
Q15942,581
Q59H37,3123
O43603,387
Q92674,756
Q9NPP4,1024
Q86YI5,647
B7Z7X7,916
Q8NFZ0,1043
B2R4R9,121
O75582,802
P35443,961
O75581,1613
P28370,1070
B2R4R0,103
Q9ULD5,760
Q99933,345
Q3LIE5,342
Q8TC97,385
Q5VVQ8,597
Q6ZNG0,422
A6NKV8,479
Q9H2S9,585
P38435,758
A6NLB2,667
Q5TZN3,179
Q15544,211
O75054,1214
Q9H324,1103
O75056,442
B7Z3Z4,501
O75051,1894
Q8IWQ3,736
Q9HCX4,1503
Q9HCX3,706
Q6P179,960
B7Z5B5,1235
B7Z5B1,500
Q8WXI3,474
P19105,171
Q9H2S1,579
Q5JQS5,317
E9PB95,703
Q15612,314
P10827,490
P10826,455
Q15617,311
Q15615,310
Q15619,314
P10828,461
P26045,913
B4DTQ3,860
P54727,409
P59536,307
P54725,363
Q13470,666
P23677,461
Q13472,1001
A1L3A3,1040
O95456,288
Q92547,1522
O95455,350
P59538,309
O95453,639
O95450,1211
Q99424,681
E9PG40,770
P11488,350
P42858,3142
B9EK48,2572
E9PG49,2009
P11487,239
Q9NVH1,559
Q9NZQ9,345
Q8TES3,1154
Q6ZNR1,281
Q8NGS6,347
Q8N1F0,525
Q9ULD0,1010
Q2VPK5,515
C6ZRJ7,619
Q9NVH2,962
P58401,1712
P31947,248
Q13510,546
B7Z618,491
Q13516,323
Q13515,415
P31946,246
Q494W1,612
Q9Y5P0,310
Q5G7M1,371
E9PEJ6,1191
E9PEJ5,229
P31944,242
B4DGY4,611
Q9UHP7,191
B4E0L1,234
Q9H2P2,591
Q96PU5,975
Q9H8M2,597
E7EX34,1011
Q3KPJ1,1912
Q3KPJ0,1912
Q3KPJ2,1912
Q7Z3A3,717
B4DUU6,531
Q96BF6,587
P34896,483
P34897,504
A8MYT0,228
Q7Z699,444
Q6XM87,622
Q6ZN79,300
Q8NH87,305
Q8NH85,324
Q7Z695,626
A5YRU7,1255
A8K0A0,269
Q96B14,436
O76100,309
Q9BYT3,514
Q9BYT1,436
Q5H9Q5,496
Q16635,400
Q16637,294
Q6FI14,330
Q9NP91,592
P09960,611
Q7Z434,540
Q7Z340,670
Q8WXI4,607
Q6ZVG7,1117
Q9HCC8,590
Q6URC4,1272
P13224,409
P47985,274
Q9BSV6,312
Q5T0P8,289
P47989,1333
B4E3B3,339
Q14582,265
P60709,375
Q9NQW1,1179
Q6IF42,318
Q9NQW7,666
E9PLP3,229
O00292,366
O00291,1037
Q9UQF2,711
B4E3P8,364
O00299,241
Q6PCE1,985
Q5TYW1,1059
Q99798,805
B3KSS7,982
Q969P6,601
Q969P5,355
P51648,485
P51649,548
Q9NSI6,2320
O60437,1756
O60431,355
B4E3P5,1264
E7ENV9,2530
Q6IBC0,325
B4DJL2,526
B4DJL1,602
Q9UHY1,543
A8K6W3,503
P25090,351
P25092,1073
Q400J6,617
P49918,316
P25098,689
P49916,1119
P49915,693
P49914,203
P49913,812
Q96IW7,307
B4DLE2,467
Q8NFZ6,395
Q9UHD2,729
Q5T1R4,2406
P0C0L5,1744
P0C0L4,1751
Q86TL3,596
Q86TL0,474
A8K4E6,641
Q00653,900
B1ALC3,646
P78396,465
Q59EW6,1464
Q6IMI6,304
Q10469,453
Q09428,1581
P05198,315
P22570,534
Q8N806,425
B7ZAJ4,417
B7Z8C8,446
B7Z8C9,751
P00488,732
P23381,471
Q9NYZ3,720
P08100,348
Q05932,587
O75914,559
B5B2N9,925
O75916,674
O75911,302
B7Z8C5,437
O75912,1068
Q495X7,471
C9JL12,534
E9PBK0,1584
B2ZZ83,2633
Q59GJ6,697
Q9HBJ7,922
Q6IBH2,415
Q53QV7,87
A6PVT6,951
P01286,108
P01282,170
Q96SI9,672
Q8N257,126
Q8N254,670
P02810,166
P01579,166
P43405,635
P43403,619
Q6FGV5,194
B3KPR3,606
P01571,189
P01570,189
P01574,187
Q8NEJ0,188
Q9BZ11,813
Q13255,1194
O15534,1290
Q13280,558
Q13286,438
Q13285,461
Q8N9Q1,1590
D3DX95,748
Q5MCW4,686
Q4VAT5,490
Q0Z7S6,349
Q8TB37,319
O60825,505
O15530,556
P62745,196
Q96AP0,544
P02533,472
Q9BRN4,812
P14653,301
Q96P20,1036
A8K1B2,363
A8KA82,504
A8KA85,421
A8K1B6,870
Q96P26,610
Q3MUY2,71
Q8TEB1,546
Q7Z5N2,267
Q8WW27,367
Q14393,721
D0VXG1,481
Q8IV63,474
B7Z428,722
Q02223,184
P60896,89
Q6V0L0,522
Q70Z53,315
O95625,1053
A8DPS6,229
A8DPS7,229
P22033,750
O43292,621
O43290,800
C8C060,396
O43296,627
O43295,1099
Q53TR4,361
B2RUY3,129
O43298,467
